TSS,Turbidity,Chlorophyll,date
0.5187552986529902,0.8898453827807384,0.5246762042364932,2025-04-18
0.5187552986529902,0.8898453827807384,0.5246762042364932,2025-04-20
0.5187552986529902,0.8898453827807384,0.5246762042364932,2025-04-23
0.5085504554529898,0.9250621891060564,0.5129509149228177,2025-04-28
0.5926623400801574,0.860367595449208,0.6042004941967516,2025-05-03
0.5926623400801574,0.860367595449208,0.6042004941967516,2025-05-08
0.6398174348090875,0.8604997596237969,0.645176677498849,2025-05-10
0.6398174348090875,0.8604997596237969,0.645176677498849,2025-05-13
0.555659884193932,0.8948934242088846,0.5640918692580668,2025-05-18
0.555659884193932,0.8948934242088846,0.5640918692580668,2025-05-23
0.555659884193932,0.8948934242088846,0.5640918692580668,2025-05-28
0.6238450576479051,0.8608659852085636,0.6316396020492382,2025-05-30
0.6238450576479051,0.8608659852085636,0.6316396020492382,2025-06-02
0.6238450576479051,0.8608659852085636,0.6316396020492382,2025-06-07
0.6238450576479051,0.8608659852085636,0.6316396020492382,2025-06-12
0.5645119431493322,0.8688074231479543,0.571077302303606,2025-06-27
0.5645119431493322,0.8688074231479543,0.571077302303606,2025-07-02
0.5645119431493322,0.8688074231479543,0.571077302303606,2025-07-12
0.7930673295415824,0.7898674266750354,0.7987478005471055,2025-07-17
0.7930673295415824,0.7898674266750354,0.7987478005471055,2025-07-22
0.7261091044527601,0.8351331045520196,0.7274039718312288,2025-09-05
0.7261091044527601,0.8351331045520196,0.7274039718312288,2025-09-07
0.7261091044527601,0.8351331045520196,0.7274039718312288,2025-09-10
0.8008014606313776,0.8535782936795928,0.805413975271441,2025-09-15
0.8008014606313776,0.8535782936795928,0.805413975271441,2025-09-20
0.6794111203480873,0.8675928130148729,0.6788832678174581,2025-09-25
0.6794111203480873,0.8675928130148729,0.6788832678174581,2025-09-27
0.7921157242065544,0.8409858872869362,0.7959563286150683,2025-10-05
0.7067806098946916,0.8498457005910627,0.6983830989472548,2025-10-10
0.7067806098946916,0.8498457005910627,0.6983830989472548,2025-10-15
0.763493364742516,0.8883921601217932,0.7839876826674489,2025-10-17
0.763493364742516,0.8883921601217932,0.7839876826674489,2025-10-20
