B2_Blue,B3_Green,B4_Red,B8_NIR,NDVI,NDWI,Turbidity_Index,date
-0.5616487685313792,-0.575668363548105,-0.5671256119373268,-0.5728292895667406,0.9049467734999431,-1.0716987813684355,1.35639902450427,2021-04-14
-0.5633896134348072,-0.5615376950603185,-0.5562835684860439,-0.5339056216265655,1.0210692984877296,-1.1129372323936062,1.1810065093514794,2021-04-19
-0.5587444985066458,-0.5560813984325049,-0.5384590938819614,-0.4059238525819879,1.5276600272728014,-1.5711827748347618,1.4847824676483317,2021-04-24
-0.5383779671708004,-0.5543920697639776,-0.5585881981525957,-0.592161933086351,0.7092011197053033,-0.7988058580463496,0.8852180538827216,2021-04-29
-0.3738485101666895,-0.4235179066444648,-0.45555526287889175,-0.48079742310491874,0.40448184603108556,-0.23613337006799975,-0.2885230797265631,2021-05-04
-0.5400036505488232,-0.5647312365117197,-0.5729201166373898,-0.5622857957821086,1.0221148947047065,-1.020273844433063,0.8301267900222538,2021-05-09
-0.5279641085643962,-0.5443021678500253,-0.5513536528222241,-0.5323385846664425,0.9827535155770706,-0.9710385494331168,0.7579014538403712,2021-05-14
2.1616000167924265,2.62422157271494,2.971682730134984,3.34186241068538,-1.464266895842952,1.1729144905834947,-0.2223443404421224,2021-05-19
-0.5435332007618962,-0.5409810519622918,-0.5411194402969987,-0.41718958435361947,1.4958892947200504,-1.4024237698462019,0.9242872885161295,2021-05-24
-0.5375411938119005,-0.5261285314359352,-0.5329283836565297,-0.48594109125379703,1.0633802552604896,-1.0103189366491991,0.6780192704833814,2021-05-29
-0.48432611288304295,-0.5125705552894986,-0.5391469439269878,-0.5207091534258937,0.9320509832713113,-0.75548017407757,0.1176370294816504,2021-06-03
-0.4987666362126655,-0.48295657535935005,-0.4946436630964783,-0.4510458663114652,0.9019724120562733,-0.8043216944657293,0.3734033088720993,2021-06-08
-0.36918470649518753,-0.4057656030515472,-0.4399760779062436,-0.43675562926241834,0.5077336815280306,-0.28776614951877516,-0.3813368649522133,2021-06-13
0.9252002524448442,0.9304215324989089,0.8891610224012593,0.8977057111362863,-1.3019766580812253,1.4796739875227742,-1.6119977195685242,2021-06-18
-0.5181821916129089,-0.5283248961620088,-0.5410699921779456,-0.48348345309248086,1.152234511634242,-1.0384172452421603,0.5344061803755357,2021-06-23
-0.4804437216990201,-0.4898158657651794,-0.5089504449163971,-0.44850519724394006,1.0426443983368223,-0.8680083598964299,0.21877045513342308,2021-06-28
0.6136399097439272,0.5956749787343504,0.55717018592262,0.7435319596082169,-0.5471807570486021,0.8561883926657042,-1.471283623047659,2021-07-03
-0.4933668384328122,-0.469287389425124,-0.4713401940174653,-0.42907467457142273,0.8130818633220406,-0.7856036548450116,0.5492312589484455,2021-07-08
3.990188082578064,4.182135413413892,4.235499874611458,4.607445742015382,-1.7406421167041626,1.8408942118452112,-1.6928571574018436,2021-08-07
-0.5136598348309882,-0.5206815533698183,-0.5535965355891316,-0.4591707912246199,1.3979139463723604,-1.072815052324298,-0.014377822734045488,2021-08-12
0.325931372672083,0.3545815542246066,0.36129157451556393,0.3622848516018227,-0.9119501902640317,0.9463334666824433,-0.868470175284331,2021-08-17
-0.5301932363276843,-0.5260648616079387,-0.560247633186621,-0.45167620879018494,1.4996693070259124,-1.1464199754504978,-0.028124583560216895,2021-08-27
2.609514161031554,2.6866849662574013,2.6821141102735515,2.8461731405855986,-1.6865702146419583,1.8127138246130914,-1.7332386982706927,2021-09-06
4.314333641997198,4.5284213184050675,4.601824356801676,4.706776342894473,-2.085583398639866,2.0957500395366515,-1.6677420099321743,2021-09-16
0.7529436115543421,0.7026643635477463,0.6339421695743251,0.6759532781481832,-1.029445273607258,1.3245900595045468,-1.776837587888,2021-09-21
1.642789817647577,1.7208914069642771,1.757349982571142,1.537965969961626,-2.1627831774189965,2.0505248289556364,-1.3414268759620986,2021-09-26
1.7850633099300002,1.7843276461118716,1.7268983351206095,1.7318796561181615,-1.68882224364986,1.8608501415982095,-1.875792416525908,2021-10-01
-0.198768755582261,-0.24530760977425986,-0.3194292193485796,-0.383391058150563,-0.16036685460706437,0.5414804043606,-1.4158402536197374,2021-10-06
-0.6540013411122121,-0.6911133026504567,-0.7288617293702833,-0.678651727403206,2.0377805950078236,-1.7330800907869066,0.6306924390270405,2021-10-11
-0.6269272331519953,-0.652021897326338,-0.6975498307580407,-0.7009169337973848,1.5233156087243798,-1.2159533108966158,0.1569247616943843,2021-10-16
-0.666668239268763,-0.7036422648632964,-0.7474029724754612,-0.6538591057729712,2.4156247225884107,-1.9819873337668914,0.4938408510797023,2021-10-21
-0.6569453729573336,-0.6958989209414636,-0.7519319838888926,-0.6932893848804941,2.23498866478455,-1.7172219095443857,0.01352256696287755,2021-10-26
-0.5720592962415193,-0.6336009221184778,-0.6921820987958938,-0.7019376205235909,1.4539015241249527,-1.0248604975137465,-0.3337611850843077,2021-10-31
-0.4582430660224997,-0.5199384082074608,-0.5880606643459254,-0.6718030574627216,0.5135459821835795,-0.13206542448071673,-0.9156990507410881,2021-11-10
-0.43447744680458716,-0.4797685703648568,-0.5514683880966822,-0.6752470076142022,0.12891583370233808,0.21356801881378829,-1.0791930111872905,2021-11-15
-0.5243131815866613,-0.6102326020561536,-0.6916391933588234,-0.8530814280240854,0.39172565201066384,0.016502170018686292,-1.0948169780827022,2021-11-20
-0.5692788782555672,-0.612474450310966,-0.6659060484500235,-0.7920717424124513,0.5412923984788338,-0.35093360066037166,-0.2534323047606426,2021-11-25
-0.5973945476011951,-0.6575304241674459,-0.7236657605146989,-0.8966235964603436,0.4452415837744692,-0.20804116325873584,-0.4892308298953798,2021-12-05
-0.5612369137528669,-0.640380085894572,-0.7095482202223141,-0.8409590859654771,0.7007419115950408,-0.35799429082723766,-0.6427691841372104,2021-12-10
-0.5640266904523454,-0.6220641022369017,-0.6833727173849262,-0.8079990177747162,0.6291925155555238,-0.35811906134797544,-0.45778909609435287,2021-12-15
-0.648507925883621,-0.7211209285287031,-0.7755266296653216,-0.878904114783926,1.2684779086986393,-1.0357464613274114,0.2050396874698752,2021-12-20
-0.47865436416083784,-0.5213969386248264,-0.5796519931929132,-0.7923636355972205,-0.3903032202402923,0.48306379697731444,-0.6602317591530943,2021-12-25
-0.6087314924467603,-0.6845752292226371,-0.7178402093846914,-0.8421171574577779,0.7945637375760417,-0.8254331423918277,0.7456670441700523,2021-12-30
1.2315336923621962,1.2450418735335997,1.300256993330565,1.2694049076902194,-1.6078688204813794,1.53273705017185,-1.0420602031965696,2022-01-24
-0.3068195534622241,-0.3188019579834294,-0.3155392788590909,-0.2928382401715146,0.25544574699211264,-0.25037000470810516,0.15276686317427163,2022-01-29
-0.21497913543610211,-0.20798603486161552,-0.20117660698071166,-0.23879601913925855,-0.2816417825598633,0.22226584749223038,-0.0646023153437269,2022-02-08
-0.352879830753873,-0.3315149203017416,-0.3119054983718301,-0.2816686759011446,0.2817534788999078,-0.37179133771869427,0.5108447834579294,2022-02-13
-0.3396135593437066,-0.3314617941758478,-0.3050828851460889,-0.26592244873307347,0.3060793428118014,-0.427316790146993,0.6437507854780294,2022-02-18
-0.3289003229493467,-0.31668911540731426,-0.29040850931675277,-0.20798424350078512,0.4652687159225569,-0.5335221021004284,0.5912818111062366,2022-02-28
-0.34243420102303007,-0.30494909084732125,-0.27108981331205473,-0.2012519801444135,0.35998073956899945,-0.48286772583512705,0.6967016237908121,2022-03-05
0.12800120686614735,0.0810840492866022,0.09070345265796342,-0.14937349526823804,-1.5788534624558477,1.353638348026301,-0.531903793085128,2022-03-10
-0.2508950089286963,-0.20743671157640647,-0.17797605916440254,-0.17712512015247167,-0.15371146518064147,0.013188812060056997,0.3209444424275904,2022-03-15
-0.24109016065183805,-0.21300313433161536,-0.15571786970048224,-0.1238463115552711,-0.06328793973233371,-0.19421772455236636,0.8139371797471109,2022-03-20
-0.2989028373736444,-0.23252410399376733,-0.1742405604222105,-0.09166403612005523,0.18935840945327823,-0.4083499549900267,0.8957692828622229,2022-03-25
-0.22667291513381033,-0.18940532757605333,-0.14595569297449057,-0.053512250690985974,0.1694176102001924,-0.2855976120975672,0.5078375859410325,2022-03-30
-0.2811111494767703,-0.20845994853707986,-0.1466866938131286,0.015112345242382324,0.44769055267541846,-0.5985623883985619,0.8760708951181166,2022-04-04
-0.26979797104378916,-0.21396279170559457,-0.14956714480549008,-0.0027290194878545134,0.3954798202607474,-0.5762862847666752,0.939300299471653,2022-04-09
-0.2899376011654979,-0.20512912023789207,-0.13167152379537425,0.02265088113760706,0.3850765889804118,-0.6022924871258457,1.0642330039351977,2022-04-14
-0.26804486287486107,-0.18547617114019724,-0.10097989666980794,0.06449510184631956,0.3615410797185433,-0.6161575134244774,1.1817531660697183,2022-04-19
-0.24759856864998964,-0.1702993814914125,-0.10274267448619645,0.07535900529912803,0.41316360154966114,-0.5655581197695588,0.8509142713348813,2022-04-24
-0.22229691993506964,-0.1452832330534689,-0.07072061118087425,0.10727920892523744,0.3451198100092173,-0.5239005500319337,0.8869601680084526,2022-04-29
-0.02907852609672977,-0.026816825458020308,-0.03445262575512753,-0.08146671801878323,-0.60789356933403,0.6367788485583896,-0.6178701990663903,2022-05-04
-0.3303972682787045,-0.23891036019445966,-0.147872600961711,0.06516109540882496,0.6471565176101514,-0.914571315819184,1.4961416071073792,2022-05-09
-0.30734854568288045,-0.20523278531739916,-0.12260661911882578,0.12559833243160676,0.7182674718835056,-0.8955763072354316,1.2207920051230228,2022-05-14
-0.2815989597072546,-0.16915408054958242,-0.07059355208084946,0.13518129502324439,0.4472070281702368,-0.7272785435074733,1.3561350575643603,2022-05-19
-0.37638046843009143,-0.27863001438295526,-0.20239642927008136,0.09938984866797236,1.1161096797932257,-1.239317850041246,1.3915541836879846,2022-05-24
-0.19195226852638228,-0.09305784996393966,-0.015862486793816934,0.22680168817743063,0.46524857531122626,-0.5839418451671529,0.7740533439788108,2022-05-29
-0.31464646051697387,-0.17493707440268771,-0.07619355230976967,0.24991907790964715,0.884650504954907,-1.0627020365224658,1.3802976957576807,2022-06-03
-0.14831912854144144,-0.0587326048410016,0.004582088224277696,0.17117447058586788,0.15584203436341423,-0.26616937874486546,0.47542445630603347,2022-06-08
4.2762517263324336,4.128057743451542,3.9282004245801803,4.102465663487175,-1.918330834023755,2.229795165492271,-2.4606682220655434,2022-06-13
-0.11296586751562807,-0.022493587927443486,0.024100718262786272,0.31055025046686685,0.5339508863301866,-0.4617750215207167,0.15035551784858928,2022-06-23
0.21285523670272996,0.020832588624534645,-0.10540798787157335,0.0673850885331023,0.39882399242475364,0.40318411958533584,-2.31367043900158,2022-06-28
-0.10130045046968683,-0.11475579050191112,-0.15189001443004432,-0.1020329893509218,0.005250439883975266,0.2658538225430099,-0.9411830014118024,2022-07-03
-0.09272926721017957,-0.06820422840745274,-0.062163993843347275,0.14113490724963149,0.4204358173720437,-0.22925519698205657,-0.3533791369752004,2022-07-08
0.10851179514026027,0.13255236137468943,0.1259384411185407,0.370685535420556,0.20730830754366672,0.06861876369617408,-0.8031207418759407,2022-07-13
0.30630705296550476,0.28853264274674884,0.26688089988282093,0.5124749689089443,-0.013842792657133972,0.3371963063969927,-1.1242621472467804,2022-07-18
4.982003616075808,5.164911036951029,5.253394312463325,5.155460353777897,-2.3539559488768638,2.305339419511049,-1.6842726433673334,2022-07-28
0.211319957871549,0.21809314390055964,0.2326896959796892,0.18213763403264943,-0.9585316312339202,0.9123707627738645,-0.6415734833674145,2022-08-02
-0.26794051217599263,-0.267321711865363,-0.2758855256906664,-0.2129751796175244,0.3409774916957135,-0.2133541868906308,-0.20066379850990468,2022-08-12
-0.22877409593222248,-0.24847274662832178,-0.2646394592528965,-0.25829967592574504,0.05587843668066832,0.056907000371667814,-0.378415600578172,2022-08-17
1.4236609107909501,1.478203877479875,1.5313070676808507,1.299872433380866,-2.1440758789895202,1.9788648272285383,-1.1588932570727968,2022-08-27
0.11685851334559473,0.15659240328448534,0.19109052769985094,0.2943937626234591,-0.36603620411060045,0.3628715002933494,-0.32239180253725647,2022-09-01
-0.1654743632915514,-0.1200851459120276,-0.08691199084806744,0.16822645697137636,0.6612920464382028,-0.5626607374343688,0.16428945156248603,2022-09-06
-0.309913181305206,-0.2867978228050886,-0.28281565317279356,-0.21827165268900822,0.3656984029045644,-0.3131004790041196,0.0785842713951577,2022-09-11
0.255192018198607,0.19959438413068714,0.14500531711800094,0.14647821983658688,-0.6658222879921925,0.9389734491342968,-1.4455340142466295,2022-09-21
-0.00040142096848939837,-0.004253289574347965,-0.011182980551316606,0.12340203156777212,0.0680080709163454,0.12574202477127722,-0.6393368059190825,2022-09-26
-0.09984291917068634,-0.07702794541817178,-0.08360523490698152,0.06992813444148901,0.27979980043288316,-0.07003950665634325,-0.5274076451346161,2022-10-01
-0.07244531074516636,-0.08789608106631651,-0.09008099688082322,-0.056976889501481526,-0.18324888144609572,0.2592492611342544,-0.44360078542594317,2022-10-06
-0.275985538665141,-0.3281204367049369,-0.3692117490942595,-0.6068423951075743,-1.0271339548683087,0.97931368719889,-0.6888719327599867,2022-10-11
-0.28055997985608444,-0.274866643074934,-0.2721425813746128,-0.12367822461123631,0.7030400308087862,-0.5545708746016411,0.024246025162996794,2022-10-16
-0.37534082861744233,-0.333738255323762,-0.30686016442737496,-0.13851199210357892,0.8837595644776267,-0.8699619407516433,0.6615470029831667,2022-10-21
-0.1933188444208542,-0.1979727741982481,-0.1973370998541168,-0.11163779614483645,0.2536921887246485,-0.14935966507633067,-0.19155074916100615,2022-10-26
0.0018849464494733706,0.054147037850542375,0.05906743344315377,0.07621497639278457,-0.4895281044221345,0.5277797166260025,-0.5571559373458064,2022-10-31
-0.04187316391313528,-0.041615356830426345,-0.049276157993098965,-0.08902337356638368,-0.5548038678837341,0.589792633951696,-0.5969537004030222,2022-11-05
0.0993372082394016,0.09892337073284457,0.06594156163510768,0.06034610821199102,-0.5867370255239713,0.7707443627245255,-1.1051205046462451,2022-11-10
-0.20813108227914792,-0.25053338690476695,-0.281148272089902,-0.3776896194118713,-0.4079030826205112,0.48819074108186755,-0.6327406152284811,2022-11-15
-0.3053385891988138,-0.2950132078953419,-0.2837408175132518,-0.2449499297790234,0.2509985148979738,-0.27127295131825574,0.23779412162803537,2022-11-20
-0.3126665961822352,-0.31951532848662956,-0.3088025877255302,-0.27876699462720284,0.2729222506021909,-0.30540624970426655,0.29915495886322824,2022-11-25
-0.2259555328442954,-0.2043354732126264,-0.19254923122201875,-0.22237744164642395,-0.26273438381157505,0.18550609993953446,0.011820718974689864,2022-11-30
-0.3178365239835742,-0.3214581579769007,-0.2983198144377173,-0.29548345812445787,0.1185214682509235,-0.2577321529755697,0.5463700607981465,2022-12-05
-0.3084083352424553,-0.3024745901884662,-0.2944847381492055,-0.3504410804469863,-0.17602542457265985,0.06572672481285326,0.1970121179518537,2022-12-10
-0.3294723958264573,-0.3438180945676423,-0.33398987019227017,-0.3503124491632315,0.11313528158269319,-0.20026691726968243,0.35711937136631655,2022-12-15
0.08038481267715253,0.1081737910694155,0.18463604164434472,0.10803377816661208,-1.0037171899326653,0.6711716805751106,0.28734537345139693,2022-12-20
1.0414530233394241,0.9872877145594879,1.0061661373581163,0.7341102608013159,-2.1221314807358884,1.967072909720406,-1.1747262719453857,2022-12-25
-0.24328158595500668,-0.2567106920443925,-0.2650313052877393,-0.4463171508431014,-0.8795849789772746,0.7251013743660857,-0.22015657563685626,2022-12-30
2.336299701086785,2.567547726226654,2.8197381994447808,2.9894462085394404,-1.7119384132944322,1.477628244526329,-0.6049394006183424,2023-01-09
-0.14214790998504728,-0.1644985783641579,-0.14832470605489753,-0.28127488541281015,-0.8195613383619949,0.61605579264869,-0.006348832212961271,2023-01-14
-0.38069205085394203,-0.37225079289531027,-0.3491494138774535,-0.43642775112494686,-0.2131180089981026,-0.05584401463431089,0.7255323102960921,2023-01-19
-0.32911284156267556,-0.33625643736193983,-0.322904750827881,-0.2764193762140513,0.38645951521426447,-0.42106724547757524,0.40294722756481166,2023-02-03
-0.34648344797778385,-0.33200359072455937,-0.31832706174673814,-0.288496508853068,0.2962901906112567,-0.3505014002389069,0.3957567283253981,2023-02-08
-0.31980362178401667,-0.31661921204658217,-0.29386451675248076,-0.24715805673869015,0.3125145154236763,-0.398546510737502,0.5229628814941042,2023-02-13
-0.23951695869151288,-0.2277662853774641,-0.21370636718544336,-0.23822233447082428,-0.1964609742296396,0.10701549722012804,0.1079578593732565,2023-02-18
-0.349103255093829,-0.33351208385128495,-0.2965531618665848,-0.23344326851125088,0.39425648369789745,-0.5535732438660644,0.8594295339929879,2023-02-23
-0.09401735990040266,-0.08192262682461042,-0.015429869662459725,-0.3514040267101099,-1.951597162133377,1.311398492993397,0.5816340594230767,2023-02-28
-0.3354918172359085,-0.31083865509104375,-0.2692997810447019,-0.22201243473662904,0.25444851610295854,-0.4490488539346999,0.864364186564154,2023-03-05
-0.29404901159515934,-0.2541032024710101,-0.21054503807419822,-0.16537879961962004,0.10921096168677358,-0.2952128043061362,0.7060170140723793,2023-03-10
-0.2791628179960754,-0.2519836453301252,-0.20631030002074388,-0.17208089498831777,0.052055502355809406,-0.2604465383718815,0.7370447164561953,2023-03-15
1.4782334448894883,1.2613917072069163,1.099440375459359,0.766507133414632,-2.313869751170877,2.543159332571434,-2.5008478166842556,2023-03-20
-0.16240659479440572,-0.166819352962894,-0.14912773666554494,-0.07678942397078642,0.0934337151719152,-0.08970380062898013,0.02370228829977786,2023-03-25
-0.3526474574028299,-0.27891307993811615,-0.21927774662952546,-0.08066083490871169,0.5259969139377806,-0.7146211030876337,1.0860688255839093,2023-03-30
-0.3253570544242012,-0.2692037906043739,-0.2136066389447801,-0.026085854401266012,0.7095701537579152,-0.8235913265956719,0.9759675894388635,2023-04-04
-0.2457609712982864,-0.20008500229226875,-0.16242214287336074,0.0012275045769357962,0.49095016525545115,-0.510945715115223,0.44033732630264477,2023-04-09
-0.2246513078467242,-0.18432072302266864,-0.13619802434396167,0.034740773685982974,0.4595066659897293,-0.5236352021866021,0.5714195758451279,2023-04-14
-0.1901007742412984,-0.12684468908747323,-0.08185597203818011,0.01659547457180984,0.06368017590418702,-0.16511655653852192,0.36587257702917336,2023-04-19
-0.2658200702637724,-0.19592254570335618,-0.1340738861699361,0.0849287166079143,0.6371891902361797,-0.7312206783110079,0.8368005337840175,2023-04-24
-0.20524906168967932,-0.19472196316857054,-0.1877103383354164,-0.017272376071483374,0.577563518198896,-0.42579840382199824,-0.09099187003680646,2023-05-04
-0.22785019383697377,-0.16878353637512064,-0.12776807684812172,0.11961443345196353,0.7274139501947315,-0.6822381960622665,0.4107906998519826,2023-05-09
-0.2532038572073417,-0.1845560096315324,-0.12113629444458476,0.08848260699068754,0.5723234104704881,-0.679517790191891,0.8271309197279385,2023-05-14
-0.20654703461549812,-0.13382856831905826,-0.09070359882362591,0.1444626705078464,0.597872778475898,-0.567982836629956,0.3540531874420008,2023-05-19
-0.2710520722293642,-0.17750515835205682,-0.12887283233548402,0.1371547743196729,0.7979644228504402,-0.7772165103704505,0.5603637867099281,2023-05-29
-0.1966923027527464,-0.1372127472002614,-0.09526981730631233,0.19569440898236054,0.8074382589574663,-0.7243091740811722,0.34383415032958364,2023-06-03
-0.2322055143047077,-0.14504278318901978,-0.09076879259098977,0.16031472647714448,0.6554488420738026,-0.6694307960095169,0.5612459818521638,2023-06-08
-0.17674314846222094,-0.09843653295288947,-0.046932856763003045,0.15732535746273796,0.3923861811332808,-0.42362096604834903,0.3960126761665834,2023-06-13
4.5908264887564005,4.653645800842885,4.636952845964078,4.625590226081619,-2.216515672076267,2.280252552969981,-1.9296976026068842,2023-06-18
-0.20764835134766407,-0.1429505079824819,-0.1249339777367437,0.083061765453409,0.5748998178030931,-0.4430579040820975,-0.024060597630048426,2023-06-28
-0.06224772342932921,-0.05435350717894492,-0.04422455686206861,0.14311704369065062,0.32544697362432196,-0.16741997993384874,-0.3167892655735632,2023-07-03
0.5304035761748815,0.42544863280795103,0.35092660642183227,0.039370559461224475,-2.031111955691235,2.0838268564812967,-1.75932453554056,2023-07-13
0.774438007377322,0.7847841904199238,0.8174020795337055,0.6954944842289132,-1.6219181132594982,1.5153535471655564,-0.9516755241899394,2023-07-23
2.4709581660632525,2.2949727478077406,2.1982365477555135,1.4249088215330306,-3.35743696587903,3.2021032515961356,-2.109706734625824,2023-07-28
0.3599538156381295,0.3838874339031257,0.4289707457479592,0.40294141901263136,-1.0646400375225493,0.947931698621975,-0.4912570295156279,2023-08-02
2.342929635135291,2.0221632934221785,1.8751085488518442,1.2566727813226777,-3.055005962339882,3.0545203276535373,-2.3563490148215775,2023-08-07
-0.17967783039450302,-0.126406135472511,-0.11016934788356803,0.10624892104644722,0.5727945142504169,-0.4232002323183266,-0.08739195262607544,2023-08-12
-0.2718740513109747,-0.17099746182938316,-0.1317270650596547,0.16527782251361361,0.9161466248297178,-0.8191429598804659,0.3880257018864953,2023-08-17
0.9964472512849885,0.9726116169281532,0.9507028402082605,0.9961889017285732,-1.2435112897931146,1.391585872827066,-1.477086745333131,2023-08-27
-0.2202518405694168,-0.15706108745607364,-0.12219333203861191,0.10443436641343817,0.637991273806767,-0.5777014567679116,0.2801892043107695,2023-09-01
-0.16436673842401092,-0.17915028637138936,-0.21005936592292665,-0.1957464465119131,-0.028097106983722094,0.2340336377625364,-0.7536923262743558,2023-09-06
0.2637147836751853,0.3028040345170348,0.2894027492576915,0.5229058764873891,-0.08343701746168361,0.3655166968524099,-1.0435001177363514,2023-09-16
-0.27802692761025277,-0.25208465058545687,-0.24155219113107035,-0.048271907356202126,0.8053465889270734,-0.6561906749950547,0.10751113491168843,2023-09-21
-0.350563529598911,-0.3141173698023502,-0.3060098667329359,-0.18720605052940426,0.6680155095803305,-0.587164263131148,0.23279885424368543,2023-09-26
-0.26648634795385134,-0.24188299399448807,-0.2301447510063666,-0.028307784164655674,0.8092583731621332,-0.6578446217366397,0.10284535379763392,2023-10-01
-0.3101542904102561,-0.2717453114907957,-0.2458389586339464,-0.07336165397361157,0.7325024994836239,-0.6945453695929833,0.4411112223644582,2023-10-06
-0.30826454606688136,-0.28371103719783186,-0.2529541837615071,-0.08154317094271568,0.7469986901787712,-0.7406510901326296,0.5678308764914948,2023-10-11
1.1833174333850356,1.2032559133678535,1.1760807023479594,1.4076112166216892,-0.9439628039142147,1.197022605464297,-1.5852925267104676,2023-10-16
-0.23423029827953512,-0.23067687216343996,-0.22119131047587381,-0.057922267123372985,0.6314766746672761,-0.5031832149460864,0.03521264355115906,2023-10-21
-0.3433630875654513,-0.3164185379484384,-0.29692363901954016,-0.1453212818228665,0.7844016452593108,-0.7389986693008094,0.45937482857655426,2023-10-26
0.11377271941598936,0.04848445954529581,-0.032074978101292145,-0.05310527212551989,-0.5036654230048944,0.895670544069245,-1.697682096067535,2023-10-31
0.16361603337421432,0.22424327187752155,0.24216580815456226,0.1969047521138884,-0.949439413378348,0.8956840094995094,-0.6096291344782168,2023-11-05
-0.12260232902853196,-0.11083624552961055,-0.13359207773663795,-0.09433034286498776,-0.07569290549278922,0.26124226124322675,-0.7232410145155189,2023-11-15
-0.13698867371207216,-0.09975929150570373,-0.06976772714720816,-0.06072691640493303,-0.31818647178644466,0.21102251868731536,0.06956174926899437,2023-11-20
-0.008884294570113227,-0.016768872366843122,-0.03445321919368484,-0.058656505021934424,-0.5130430356272311,0.6120119811535027,-0.7747588772306194,2023-11-25
-0.3079149026781167,-0.28566014495911385,-0.2829547440485069,-0.24410080784056154,0.24935758901943658,-0.21672095901707986,0.05179966675193753,2023-12-05
-0.26529494415140153,-0.2737314782198295,-0.277756454075598,-0.233376693519786,0.26186161806481134,-0.18154809515061882,-0.10260175556474961,2023-12-10
-0.38575102874653366,-0.37140002083080526,-0.36275092326420005,-0.3525546924291091,0.31902764272528594,-0.37564309198349227,0.42365888062139007,2023-12-15
-0.276841355402388,-0.28505378993499714,-0.28300117870525415,-0.24384822402541767,0.2508425743980837,-0.21389368603189324,0.03806819338205682,2023-12-20
-0.3645887150345027,-0.3488113833344442,-0.33647403921781377,-0.3348628612158035,0.20751069807804556,-0.2908266760496235,0.42350705555250157,2023-12-25
1.3531338578472412,1.4814655824702756,1.6391938595768591,1.721945078583271,-1.4993860744595942,1.2891300264990566,-0.5196451235669524,2024-01-14
-0.3009685334845349,-0.30013410474777646,-0.2539845302042561,-0.3341079764555598,-0.3801703258166462,0.018983535665410962,0.9129651108378377,2024-01-29
-0.055442134228984204,-0.07768175589645583,-0.05677252051856521,-0.21785068374155925,-1.0763024401940642,0.8439415055166495,-0.11373556258127582,2024-02-03
-0.340228846517303,-0.3418449443818517,-0.3198776347651399,-0.25040000294183445,0.4848004406932536,-0.5486920002642784,0.5925586638478548,2024-02-08
-0.1269333354519485,-0.10765611294169133,-0.06988517364631108,-0.037831584674261336,-0.22374764116085274,0.09923916113550699,0.20697936027412597,2024-02-18
-0.34098057266481385,-0.31111999000154994,-0.27909105451302507,-0.20670611631355548,0.39142226714485767,-0.5029097444137027,0.6829630962988796,2024-02-23
-0.336387008237457,-0.32029575554334383,-0.29050436917003675,-0.22434349274171375,0.39253279244614103,-0.5005947596865126,0.6715459096299775,2024-02-28
-0.3312394468878978,-0.2922022696861203,-0.257013047087621,-0.1436937850245783,0.5142595549068125,-0.5947843818892705,0.6784750128512057,2024-03-04
-0.31349421356931256,-0.2877394047695491,-0.24868908355775787,-0.14491555921619956,0.4524137442054577,-0.5636518091746427,0.7355935013218916,2024-03-09
-0.351873473085967,-0.2903712686718961,-0.23520139806308263,-0.1509830487784966,0.3354017839635236,-0.5599159798538035,1.0463824145991365,2024-03-14
-0.2865909102797427,-0.2502781122296065,-0.19993187045980385,-0.12813785957183174,0.20056901215289757,-0.39466598942310205,0.8150490027830531,2024-03-19
-0.1209257659574666,-0.07323330358667551,-0.008283395198210433,0.09823672761068873,-0.041906599842375644,-0.13288431561110622,0.5360389588677159,2024-03-29
-0.22220198042788636,-0.18631033498111782,-0.1355652957415173,-0.01924838767445072,0.243722878814413,-0.3736587608293859,0.62096071745032,2024-04-08
0.05184381014109194,0.039544446349263275,0.008322147274336304,0.18710584106704867,0.1926374540606902,0.14819233233651963,-1.0260335825958637,2024-04-13
-0.2698904760207639,-0.28757403834606665,-0.30533060626528347,-0.2674365300049769,0.3008206471921673,-0.14617440493130715,-0.32500893977035045,2024-04-18
-0.1519232163183604,-0.11592319826877091,-0.09729569937480624,0.033415412457261276,0.22035267147946833,-0.1588553707820015,-0.07170171586081775,2024-04-23
0.594586500572149,0.4941774310918723,0.3694857796065099,0.5544425758461903,-0.3378492918021469,0.9569492324121794,-2.2697424069343723,2024-04-28
0.7398564109396153,0.7338411217194529,0.712674435289185,0.8379661918496485,-0.8611809006452475,1.067023854167952,-1.3774478433935755,2024-05-03
-0.25951812828938775,-0.20736273703281086,-0.13926130619929117,0.01631468520462165,0.4067518435214235,-0.5960164360790952,0.9805327056257671,2024-05-08
-0.18366629558188016,-0.14813098780253214,-0.10861134627094661,-0.003544848323623765,0.14288540098447788,-0.2159853071393494,0.3327322273321964,2024-05-13
-0.2216617089886841,-0.18543144242642617,-0.1333292523751848,-0.043693827427060884,0.13161504203969368,-0.2941390178809096,0.6410286783191155,2024-05-18
-0.2803816473403247,-0.20112971630074078,-0.1309405713487227,-0.007514417233233551,0.26215077322929975,-0.49056334349800573,0.9949948847642893,2024-05-23
-0.22224937896111932,-0.2104325901595945,-0.1791634770768027,-0.12763353604372518,0.06889542975478834,-0.16741721124437092,0.3599942566016013,2024-05-28
-0.25124460114310854,-0.15989179768779355,-0.08193675099621343,0.06952233741518543,0.26849779401494256,-0.4934073023739928,0.9877959531159278,2024-06-02
